image_path,prompt,attractiveness,clip_score,aesthetic,image_reward,pick_score,hps
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\47_attractive.jpg,a portrait photo of a face,2.0,29.463825225830078,6.194474220275879,1.282323956489563,22.50870132446289,0.324462890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\47_normal.jpg,a portrait photo of a face,1.0,28.19054412841797,5.860868453979492,1.6353261470794678,22.56871223449707,0.3310546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\47_unattractive.jpg,a portrait photo of a face,0.0,29.657184600830078,5.529942035675049,1.5394835472106934,22.37810516357422,0.33203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\48_attractive.jpg,a portrait photo of a face,2.0,27.83350372314453,6.43295955657959,1.3254278898239136,22.84726905822754,0.335693359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\48_normal.jpg,a portrait photo of a face,1.0,28.55609703063965,5.996030807495117,1.5098240375518799,22.34807014465332,0.330322265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\48_unattractive.jpg,a portrait photo of a face,0.0,29.239702224731445,6.173959732055664,1.6294746398925781,21.459964752197266,0.3232421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\49_attractive.jpg,a portrait photo of a face,2.0,29.414690017700195,6.106599807739258,0.8948497772216797,22.645751953125,0.330810546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\49_normal.jpg,a portrait photo of a face,1.0,31.25110626220703,6.0748443603515625,1.4577927589416504,21.920623779296875,0.318115234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\49_unattractive.jpg,a portrait photo of a face,0.0,31.828521728515625,6.3332929611206055,1.042920708656311,21.557573318481445,0.30419921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\4_attractive.jpg,a portrait photo of a face,2.0,28.393936157226562,5.417702674865723,0.9786585569381714,22.73794174194336,0.31591796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\4_normal.jpg,a portrait photo of a face,1.0,29.986825942993164,6.182692527770996,1.48953378200531,22.128507614135742,0.32177734375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\4_unattractive.jpg,a portrait photo of a face,0.0,31.005626678466797,5.884478569030762,1.5166670083999634,21.699363708496094,0.326904296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\50_attractive.jpg,a portrait photo of a face,2.0,29.49799346923828,6.657082557678223,1.0582776069641113,22.560619354248047,0.326416015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\50_normal.jpg,a portrait photo of a face,1.0,28.463428497314453,5.5519256591796875,1.4175626039505005,22.399391174316406,0.325439453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\50_unattractive.jpg,a portrait photo of a face,0.0,29.422765731811523,4.9402570724487305,1.5946565866470337,20.59908103942871,0.297607421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\51_attractive.jpg,a portrait photo of a face,2.0,29.48666000366211,6.171409606933594,1.1223859786987305,22.298419952392578,0.326416015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\51_normal.jpg,a portrait photo of a face,1.0,29.085155487060547,6.413182735443115,1.2835756540298462,21.631208419799805,0.32421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\51_unattractive.jpg,a portrait photo of a face,0.0,31.46608543395996,6.576204299926758,1.2195580005645752,20.713787078857422,0.30126953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\52_attractive.jpg,a portrait photo of a face,2.0,27.677900314331055,5.793377876281738,0.9602749347686768,22.492774963378906,0.3203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\52_normal.jpg,a portrait photo of a face,1.0,29.37382698059082,6.401270866394043,1.5628060102462769,22.058149337768555,0.327392578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\52_unattractive.jpg,a portrait photo of a face,0.0,27.552377700805664,6.444083213806152,1.7527650594711304,20.25433349609375,0.31494140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\53_attractive.jpg,a portrait photo of a face,2.0,29.06728172302246,6.262762069702148,1.0343879461288452,22.569347381591797,0.323974609375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\53_normal.jpg,a portrait photo of a face,1.0,31.08978271484375,5.752230644226074,1.3856678009033203,22.468534469604492,0.32080078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\53_unattractive.jpg,a portrait photo of a face,0.0,31.266096115112305,5.934886932373047,1.5011670589447021,22.248291015625,0.320556640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\54_attractive.jpg,a portrait photo of a face,2.0,29.78462028503418,6.703680038452148,1.2148197889328003,22.82210922241211,0.3369140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\54_normal.jpg,a portrait photo of a face,1.0,29.967439651489258,6.470942974090576,1.4061017036437988,21.933252334594727,0.326904296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\54_unattractive.jpg,a portrait photo of a face,0.0,29.682218551635742,6.181767463684082,1.575667142868042,20.857402801513672,0.29931640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\55_attractive.jpg,a portrait photo of a face,2.0,26.603317260742188,6.107064247131348,1.1393529176712036,22.754924774169922,0.317138671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\55_normal.jpg,a portrait photo of a face,1.0,29.206865310668945,6.3866729736328125,1.6602357625961304,22.566181182861328,0.3369140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\55_unattractive.jpg,a portrait photo of a face,0.0,30.221710205078125,5.999267101287842,1.6540607213974,20.990076065063477,0.300048828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\56_attractive.jpg,a portrait photo of a face,2.0,27.433834075927734,6.4514665603637695,1.249709963798523,22.353683471679688,0.319091796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\56_normal.jpg,a portrait photo of a face,1.0,29.27115249633789,5.904425621032715,1.572845458984375,20.762306213378906,0.29345703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\56_unattractive.jpg,a portrait photo of a face,0.0,30.27545738220215,5.976555824279785,1.579467535018921,20.726606369018555,0.278564453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\57_attractive.jpg,a portrait photo of a face,2.0,29.082054138183594,6.171684265136719,1.313156008720398,22.810405731201172,0.328857421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\57_normal.jpg,a portrait photo of a face,1.0,29.92455291748047,6.0767130851745605,1.2199406623840332,22.321218490600586,0.322509765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\57_unattractive.jpg,a portrait photo of a face,0.0,32.20211410522461,6.211606025695801,1.151934027671814,21.889450073242188,0.320556640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\58_attractive.jpg,a portrait photo of a face,2.0,28.250429153442383,6.460090637207031,1.418818473815918,22.467802047729492,0.3271484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\58_normal.jpg,a portrait photo of a face,1.0,31.15302848815918,6.523432731628418,0.9876511096954346,22.323514938354492,0.319580078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\58_unattractive.jpg,a portrait photo of a face,0.0,31.164819717407227,6.153853416442871,1.130068302154541,21.410884857177734,0.3076171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\59_attractive.jpg,a portrait photo of a face,2.0,29.811010360717773,6.467244625091553,1.3784641027450562,22.459157943725586,0.331298828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\59_normal.jpg,a portrait photo of a face,1.0,30.024089813232422,6.083614826202393,0.9196699261665344,21.35466194152832,0.32861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\59_unattractive.jpg,a portrait photo of a face,0.0,28.235620498657227,6.833868026733398,0.9693106412887573,20.236156463623047,0.293701171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\5_attractive.jpg,a portrait photo of a face,2.0,29.767385482788086,6.362776279449463,0.9518383145332336,22.876087188720703,0.32568359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\5_normal.jpg,a portrait photo of a face,1.0,27.776769638061523,6.481632232666016,1.7353490591049194,20.453235626220703,0.32275390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\5_unattractive.jpg,a portrait photo of a face,0.0,29.361339569091797,6.4007158279418945,1.665967583656311,20.42609977722168,0.31396484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\60_attractive.jpg,a portrait photo of a face,2.0,29.66552734375,5.972844123840332,0.7623551487922668,22.424360275268555,0.327392578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\60_normal.jpg,a portrait photo of a face,1.0,27.380189895629883,6.182010173797607,1.0312621593475342,21.357248306274414,0.319091796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\60_unattractive.jpg,a portrait photo of a face,0.0,28.549217224121094,6.269301414489746,1.734182357788086,19.85797691345215,0.30908203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\61_attractive.jpg,a portrait photo of a face,2.0,26.567115783691406,5.639817237854004,0.6376720666885376,22.3216609954834,0.302001953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\61_normal.jpg,a portrait photo of a face,1.0,31.372272491455078,6.127769470214844,1.3337162733078003,22.2469539642334,0.31494140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\61_unattractive.jpg,a portrait photo of a face,0.0,27.694204330444336,5.662659168243408,1.0908417701721191,20.69293975830078,0.277587890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\62_attractive.jpg,a portrait photo of a face,2.0,29.039737701416016,6.387948989868164,1.082042932510376,22.65062713623047,0.32373046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\62_normal.jpg,a portrait photo of a face,1.0,29.696720123291016,6.2908830642700195,1.2399922609329224,22.01287269592285,0.326171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\62_unattractive.jpg,a portrait photo of a face,0.0,30.127399444580078,5.573800086975098,1.3320558071136475,21.939308166503906,0.31982421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\63_attractive.jpg,a portrait photo of a face,2.0,28.24182891845703,6.26523494720459,0.8768341541290283,22.304344177246094,0.31640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\63_normal.jpg,a portrait photo of a face,1.0,28.32084846496582,5.975211143493652,1.7089046239852905,22.70440101623535,0.330078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\63_unattractive.jpg,a portrait photo of a face,0.0,26.949378967285156,6.19120454788208,0.8721103072166443,21.099332809448242,0.2783203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\64_attractive.jpg,a portrait photo of a face,2.0,29.619800567626953,6.319467067718506,0.7419381141662598,21.709585189819336,0.3203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\64_normal.jpg,a portrait photo of a face,1.0,29.52467155456543,5.786252975463867,0.7044607400894165,21.379640579223633,0.3134765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\64_unattractive.jpg,a portrait photo of a face,0.0,28.510231018066406,6.5261430740356445,1.7058442831039429,19.973506927490234,0.30126953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\65_attractive.jpg,a portrait photo of a face,2.0,29.527259826660156,5.705428123474121,1.239673376083374,23.093116760253906,0.334228515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\65_normal.jpg,a portrait photo of a face,1.0,30.60932159423828,5.94059944152832,1.2653172016143799,22.36312484741211,0.320068359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\65_unattractive.jpg,a portrait photo of a face,0.0,31.5100154876709,5.844399929046631,1.3330358266830444,21.772972106933594,0.307861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\66_attractive.jpg,a portrait photo of a face,2.0,28.976425170898438,6.468713283538818,1.2316484451293945,22.972820281982422,0.33544921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\66_normal.jpg,a portrait photo of a face,1.0,29.915088653564453,5.621849060058594,1.076308012008667,22.348369598388672,0.3388671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\66_unattractive.jpg,a portrait photo of a face,0.0,29.984743118286133,6.073789596557617,0.879932165145874,21.132476806640625,0.31103515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\67_attractive.jpg,a portrait photo of a face,2.0,29.248821258544922,6.309175491333008,1.1431654691696167,22.707130432128906,0.322998046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\67_normal.jpg,a portrait photo of a face,1.0,29.377805709838867,5.957149028778076,0.9250171184539795,22.572233200073242,0.314208984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\67_unattractive.jpg,a portrait photo of a face,0.0,30.956026077270508,6.1268205642700195,1.2424867153167725,21.32183265686035,0.29345703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\68_attractive.jpg,a portrait photo of a face,2.0,28.39084815979004,6.659884452819824,1.2823967933654785,22.65293312072754,0.3291015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\68_normal.jpg,a portrait photo of a face,1.0,28.6137638092041,6.134562015533447,1.6502301692962646,22.842689514160156,0.34326171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\68_unattractive.jpg,a portrait photo of a face,0.0,26.810943603515625,5.957845687866211,1.4877281188964844,21.59079360961914,0.307861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\69_attractive.jpg,a portrait photo of a face,2.0,28.359811782836914,6.375551223754883,1.0674023628234863,22.085519790649414,0.323974609375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\69_normal.jpg,a portrait photo of a face,1.0,29.726337432861328,6.064201831817627,1.0288569927215576,21.6219425201416,0.32177734375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\69_unattractive.jpg,a portrait photo of a face,0.0,32.10771560668945,5.9361419677734375,1.1195273399353027,21.15899085998535,0.321044921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\6_attractive.jpg,a portrait photo of a face,2.0,27.317338943481445,5.699648857116699,0.8353043794631958,22.298620223999023,0.30810546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\6_normal.jpg,a portrait photo of a face,1.0,30.215633392333984,5.2923126220703125,1.6653170585632324,21.52519989013672,0.306396484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\6_unattractive.jpg,a portrait photo of a face,0.0,28.389284133911133,6.125043869018555,1.6411603689193726,20.77935218811035,0.321044921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\70_attractive.jpg,a portrait photo of a face,2.0,27.48478126525879,6.426749229431152,1.4272241592407227,22.312623977661133,0.31640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\70_normal.jpg,a portrait photo of a face,1.0,29.36750030517578,5.774637222290039,1.6809104681015015,22.72398567199707,0.34033203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\70_unattractive.jpg,a portrait photo of a face,0.0,28.895191192626953,5.747791290283203,1.7128106355667114,21.0452823638916,0.316162109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\71_attractive.jpg,a portrait photo of a face,2.0,29.33511734008789,6.591382026672363,1.3765963315963745,22.88425636291504,0.336669921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\71_normal.jpg,a portrait photo of a face,1.0,30.05463218688965,6.104079246520996,1.4789870977401733,21.80396270751953,0.32958984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\71_unattractive.jpg,a portrait photo of a face,0.0,29.724353790283203,5.658280849456787,1.6750211715698242,20.967559814453125,0.31103515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\72_attractive.jpg,a portrait photo of a face,2.0,27.434707641601562,5.659128189086914,0.9901247024536133,22.588092803955078,0.3076171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\72_normal.jpg,a portrait photo of a face,1.0,28.085596084594727,6.076664447784424,0.6855354309082031,22.306941986083984,0.29296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\72_unattractive.jpg,a portrait photo of a face,0.0,29.472267150878906,5.129035949707031,1.0482416152954102,20.64939308166504,0.282470703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\73_attractive.jpg,a portrait photo of a face,2.0,28.697147369384766,6.486291408538818,1.5698423385620117,22.476289749145508,0.337646484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\73_normal.jpg,a portrait photo of a face,1.0,28.8170166015625,6.196728229522705,1.4222050905227661,21.472980499267578,0.315673828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\73_unattractive.jpg,a portrait photo of a face,0.0,29.40390396118164,6.309948921203613,1.2717335224151611,20.715166091918945,0.293212890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\74_attractive.jpg,a portrait photo of a face,2.0,26.088350296020508,5.771419525146484,0.9597272276878357,22.735275268554688,0.31787109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\74_normal.jpg,a portrait photo of a face,1.0,28.058353424072266,5.543544769287109,0.9952651858329773,21.90861701965332,0.28173828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\74_unattractive.jpg,a portrait photo of a face,0.0,29.73155403137207,5.48402214050293,1.6323649883270264,21.675752639770508,0.306640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\75_attractive.jpg,a portrait photo of a face,2.0,27.266916275024414,5.640427112579346,0.6178380846977234,22.353546142578125,0.30908203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\75_normal.jpg,a portrait photo of a face,1.0,29.840564727783203,5.470048904418945,1.0931503772735596,22.49827003479004,0.31884765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\75_unattractive.jpg,a portrait photo of a face,0.0,29.606203079223633,5.496480464935303,1.2409809827804565,20.715761184692383,0.27197265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\76_attractive.jpg,a portrait photo of a face,2.0,29.928842544555664,6.381939888000488,1.353082537651062,22.66335105895996,0.32861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\76_normal.jpg,a portrait photo of a face,1.0,30.268836975097656,5.937699317932129,1.33103346824646,22.579072952270508,0.331787109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\76_unattractive.jpg,a portrait photo of a face,0.0,31.422719955444336,6.073147296905518,1.5800710916519165,21.962135314941406,0.309326171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\77_attractive.jpg,a portrait photo of a face,2.0,27.155742645263672,5.84514856338501,1.028031349182129,22.638856887817383,0.31982421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\77_normal.jpg,a portrait photo of a face,1.0,29.895719528198242,5.992092132568359,1.5983954668045044,22.340238571166992,0.33447265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\77_unattractive.jpg,a portrait photo of a face,0.0,28.754741668701172,6.296172142028809,1.5003007650375366,20.782629013061523,0.31884765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\78_attractive.jpg,a portrait photo of a face,2.0,27.40817642211914,6.447956085205078,1.4271247386932373,22.65011978149414,0.32763671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\78_normal.jpg,a portrait photo of a face,1.0,24.672800064086914,6.213768005371094,1.7801605463027954,20.131938934326172,0.2998046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\78_unattractive.jpg,a portrait photo of a face,0.0,24.191646575927734,6.519989490509033,1.7543319463729858,20.127277374267578,0.290283203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\79_attractive.jpg,a portrait photo of a face,2.0,29.080598831176758,6.518240928649902,1.0895463228225708,22.834186553955078,0.326904296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\79_normal.jpg,a portrait photo of a face,1.0,27.489700317382812,6.259756088256836,0.8968674540519714,20.711824417114258,0.288818359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\79_unattractive.jpg,a portrait photo of a face,0.0,27.91683006286621,6.03297758102417,1.5558706521987915,20.870607376098633,0.31982421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\7_attractive.jpg,a portrait photo of a face,2.0,28.147584915161133,5.524354457855225,0.10503802448511124,21.968435287475586,0.29345703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\7_normal.jpg,a portrait photo of a face,1.0,29.096078872680664,5.89921236038208,0.6240233778953552,22.418987274169922,0.303466796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\7_unattractive.jpg,a portrait photo of a face,0.0,27.633630752563477,5.395292282104492,1.4541585445404053,21.045000076293945,0.291259765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\80_attractive.jpg,a portrait photo of a face,2.0,28.603004455566406,5.929018020629883,0.8114997744560242,22.038345336914062,0.31787109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\80_normal.jpg,a portrait photo of a face,1.0,29.78166389465332,6.223154067993164,1.2575669288635254,21.133943557739258,0.307861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\80_unattractive.jpg,a portrait photo of a face,0.0,27.883323669433594,6.322422027587891,1.7181510925292969,20.03093910217285,0.320556640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\81_attractive.jpg,a portrait photo of a face,2.0,26.94633674621582,6.1163434982299805,0.8653075695037842,22.799518585205078,0.3212890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\81_normal.jpg,a portrait photo of a face,1.0,29.174009323120117,5.835627555847168,0.9721763730049133,21.898935317993164,0.2998046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\81_unattractive.jpg,a portrait photo of a face,0.0,30.609312057495117,5.9159698486328125,1.3381450176239014,21.445680618286133,0.3125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\82_attractive.jpg,a portrait photo of a face,2.0,28.961669921875,6.445900917053223,1.1466854810714722,22.546083450317383,0.3330078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\82_normal.jpg,a portrait photo of a face,1.0,29.196897506713867,5.810765266418457,1.2333117723464966,22.289398193359375,0.329833984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\82_unattractive.jpg,a portrait photo of a face,0.0,30.346656799316406,5.99825382232666,1.331178069114685,21.68903160095215,0.31884765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\83_attractive.jpg,a portrait photo of a face,2.0,26.596128463745117,5.97973108291626,0.7599099278450012,22.29230308532715,0.31201171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\83_normal.jpg,a portrait photo of a face,1.0,28.820293426513672,6.349508285522461,0.6872774362564087,21.498701095581055,0.316162109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\83_unattractive.jpg,a portrait photo of a face,0.0,30.300825119018555,6.460768699645996,1.55354905128479,21.657684326171875,0.30078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\84_attractive.jpg,a portrait photo of a face,2.0,29.53363037109375,6.650121688842773,1.3589084148406982,22.53255844116211,0.33447265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\84_normal.jpg,a portrait photo of a face,1.0,28.733612060546875,5.974800109863281,1.2351783514022827,21.063465118408203,0.305419921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\84_unattractive.jpg,a portrait photo of a face,0.0,30.042743682861328,5.8244242668151855,1.1788643598556519,21.412254333496094,0.296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\85_attractive.jpg,a portrait photo of a face,2.0,27.530908584594727,6.00385046005249,1.157246470451355,22.37204360961914,0.31201171875
